feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.0,155.66337752342224
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9396551724137931,160.7894446849823
0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.0,165.99286556243896
1,1,0,kneighborsClassifier,NA,brute,nan,NA,36,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9396551724137931,170.9347791671753
0,0,0,nnClassifier,logistic,NA,23,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.0,176.03267621994019
1,1,0,nnClassifier,identity,NA,8,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9439655172413793,186.1438069343567
1,0,0,nnClassifier,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9439655172413793,195.7422833442688
0,0,0,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.0,200.55544757843018
1,0,0,nnClassifier,logistic,NA,14,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9439655172413793,209.92461347579956
1,1,0,nnClassifier,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9439655172413793,233.89378595352173
1,1,0,nnClassifier,identity,NA,27,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9439655172413793,240.40126633644104
1,0,0,nnClassifier,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.9439655172413793,256.27281665802
1,1,0,nnClassifier,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.9439655172413793,279.85101890563965
1,1,0,nnClassifier,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,289.05610728263855
1,0,0,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.9439655172413793,297.1834614276886
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9396551724137931,302.3344476222992
1,0,0,nnClassifier,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,310.9195775985718
0,1,0,nnClassifier,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9439655172413793,319.77394104003906
0,1,0,nnClassifier,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9439655172413793,329.4876880645752
0,0,0,nnClassifier,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.0,334.0929653644562
0,1,1,nnClassifier,logistic,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9439655172413793,353.0205194950104
1,1,0,nnClassifier,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9439655172413793,359.79562759399414
0,1,0,nnClassifier,tanh,NA,13,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9439655172413793,368.9228935241699
1,1,0,nnClassifier,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9439655172413793,377.25684666633606
0,1,0,nnClassifier,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.9439655172413793,390.48470759391785
1,0,0,nnClassifier,relu,NA,20,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9439655172413793,399.0394287109375
1,1,0,nnClassifier,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,409.8264093399048
1,0,0,nnClassifier,tanh,NA,22,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9439655172413793,426.6350939273834
1,0,0,nnClassifier,tanh,NA,19,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,435.80144906044006
0,0,1,nnClassifier,logistic,NA,10,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9439655172413793,459.99427366256714
0,1,0,nnClassifier,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.9439655172413793,470.21371364593506
0,1,0,nnClassifier,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.9439655172413793,478.4326012134552
0,1,0,nnClassifier,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9439655172413793,493.5946867465973
0,1,0,nnClassifier,tanh,NA,19,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9439655172413793,509.1080846786499
1,1,0,nnClassifier,tanh,NA,22,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,517.18128657341
0,1,0,nnClassifier,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.9439655172413793,531.0207970142365
1,0,0,nnClassifier,tanh,NA,31,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,538.5548315048218
0,1,0,nnClassifier,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.9439655172413793,546.8706634044647
0,1,0,nnClassifier,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9439655172413793,554.3218991756439
0,0,0,nnClassifier,logistic,NA,24,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.0,558.7477271556854
1,1,0,nnClassifier,logistic,NA,30,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,565.7113115787506
1,0,0,nnClassifier,logistic,NA,30,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9439655172413793,573.3765003681183
1,1,0,nnClassifier,tanh,NA,20,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,581.5743532180786
0,1,0,nnClassifier,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9439655172413793,594.6596183776855
0,0,1,nnClassifier,logistic,NA,17,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.9439655172413793,602.3308463096619
1,0,0,nnClassifier,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9439655172413793,611.5105497837067
0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,31,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9396551724137931,615.4906692504883
1,0,0,nnClassifier,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.9439655172413793,623.2608919143677
0,1,1,nnClassifier,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,635.7339823246002
1,1,0,nnClassifier,tanh,NA,23,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.9439655172413793,643.2693178653717
1,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,649.8267135620117
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9396551724137931,653.8726506233215
1,1,0,nnClassifier,logistic,NA,30,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9439655172413793,660.1243014335632
1,0,0,nnClassifier,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.9439655172413793,666.1143283843994
0,1,0,nnClassifier,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9439655172413793,671.8972263336182
1,1,0,nnClassifier,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.9439655172413793,678.7441756725311
1,0,0,nnClassifier,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9439655172413793,685.5047688484192
0,1,0,nnClassifier,tanh,NA,11,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9439655172413793,696.1528749465942
0,1,1,nnClassifier,relu,NA,8,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9439655172413793,715.033031463623
0,0,1,nnClassifier,identity,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.9375,720.987645149231
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9396551724137931,724.7203366756439
1,0,0,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9439655172413793,734.4779376983643
1,0,0,nnClassifier,tanh,NA,10,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9439655172413793,743.9763808250427
1,0,0,nnClassifier,logistic,NA,31,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9439655172413793,753.1098430156708
1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9396551724137931,756.8051731586456
1,0,0,nnClassifier,identity,NA,13,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.9439655172413793,764.5170447826385
1,1,1,nnClassifier,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9439655172413793,771.0202016830444
1,1,0,nnClassifier,relu,NA,15,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.9439655172413793,779.9041304588318
0,0,1,nnClassifier,tanh,NA,20,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.9439655172413793,794.6971673965454
1,1,0,nnClassifier,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.9439655172413793,802.9071168899536
1,0,1,nnClassifier,tanh,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9364224137931034,818.9097967147827
0,0,0,nnClassifier,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.0,822.4707381725311
1,1,0,nnClassifier,tanh,NA,18,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9439655172413793,830.3003702163696
1,1,0,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.9439655172413793,837.70627617836
0,1,0,nnClassifier,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9439655172413793,843.7194821834564
1,0,0,nnClassifier,relu,NA,18,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9439655172413793,854.1150915622711
0,0,1,nnClassifier,logistic,NA,12,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.9439655172413793,863.7306232452393
