feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,7,NA,distance,0.947198275862069,122.87100911140442
0,1,1,kneighborsClassifier,NA,auto,nan,NA,24,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9321120689655172,127.5112612247467
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9051724137931034,131.63845658302307
0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.0,136.00398421287537
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,7,NA,distance,0.947198275862069,140.8750138282776
1,1,0,kneighborsClassifier,NA,auto,nan,NA,2,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.947198275862069,145.2421944141388
0,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9450431034482759,149.58072471618652
0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.0,153.8041033744812
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9439655172413793,158.5067949295044
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9256465517241379,163.07535767555237
0,1,1,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.947198275862069,167.4509174823761
0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9461206896551724,171.86250853538513
0,1,0,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9450431034482759,176.25613975524902
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,6,NA,distance,0.947198275862069,180.86962938308716
1,1,0,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9482758620689655,185.2037971019745
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9482758620689655,190.15825080871582
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,39,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9450431034482759,194.89630508422852
1,1,0,kneighborsClassifier,NA,brute,nan,NA,27,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,199.50807166099548
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,204.10419940948486
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.947198275862069,208.95673394203186
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,213.93142557144165
1,0,1,kneighborsClassifier,NA,auto,nan,NA,19,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,218.22603392601013
0,1,1,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,222.69797229766846
1,1,1,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9116379310344828,227.7191925048828
1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.947198275862069,232.71382403373718
0,1,0,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.947198275862069,237.54429697990417
0,1,1,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,241.9897222518921
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,246.6258020401001
0,1,0,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9450431034482759,250.91004157066345
1,1,0,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9482758620689655,255.43224048614502
0,0,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,259.8042571544647
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,264.7685868740082
1,1,0,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,7,NA,distance,0.947198275862069,269.0612235069275
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,10,NA,distance,0.947198275862069,273.7801549434662
1,0,0,kneighborsClassifier,NA,auto,nan,NA,14,NA,nan,NA,nan,nan,nan,9,NA,distance,0.947198275862069,278.1310968399048
1,0,0,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,282.70656847953796
0,1,0,kneighborsClassifier,NA,auto,nan,NA,35,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,287.5699563026428
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,292.5567727088928
1,0,0,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9450431034482759,296.9657883644104
1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,302.7046203613281
1,1,1,kneighborsClassifier,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.947198275862069,307.3624336719513
0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,311.7205843925476
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,316.5777733325958
0,0,1,kneighborsClassifier,NA,auto,nan,NA,29,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9418103448275862,320.68494749069214
0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.0,325.4215874671936
1,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.947198275862069,330.5144317150116
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,34,sqrt,17,9,nan,nan,NA,NA,0.947198275862069,335.8317573070526
1,1,0,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,7,NA,distance,0.947198275862069,340.05395579338074
0,0,0,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.0,344.4571442604065
1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.947198275862069,349.067973613739
1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.947198275862069,353.31832122802734
0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9428879310344828,357.6458463668823
1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,362.3366801738739
1,0,0,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9450431034482759,367.21276903152466
1,0,0,kneighborsClassifier,NA,brute,nan,NA,22,NA,nan,NA,nan,nan,nan,9,NA,distance,0.947198275862069,372.24825406074524
0,1,1,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.947198275862069,377.0615816116333
0,1,0,nnClassifier,tanh,NA,20,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9461206896551724,382.0765755176544
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,386.4836268424988
1,0,0,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,10,NA,distance,0.947198275862069,391.17833709716797
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,395.5760455131531
1,1,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9461206896551724,400.1395266056061
0,0,1,nnClassifier,tanh,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9461206896551724,416.21684098243713
1,0,1,kneighborsClassifier,NA,brute,nan,NA,39,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.947198275862069,420.9906997680664
0,0,1,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.947198275862069,425.74825143814087
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.947198275862069,430.48205971717834
0,0,1,kneighborsClassifier,NA,brute,nan,NA,15,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.8997844827586207,435.2843782901764
1,0,0,kneighborsClassifier,NA,brute,nan,NA,28,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,439.6540701389313
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,10,NA,distance,0.947198275862069,444.3334755897522
1,0,0,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,8,NA,distance,0.947198275862069,449.5192503929138
1,0,1,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,454.7703433036804
0,1,0,kneighborsClassifier,NA,brute,nan,NA,22,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,458.8720746040344
1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9461206896551724,463.31627917289734
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8911637931034483,467.82323360443115
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9450431034482759,472.51335072517395
1,0,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.947198275862069,478.1892023086548
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9040948275862069,483.025279045105
