activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
logistic,ball_tree,26,gini,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,9,invscaling,23,sqrt,16,12,nnClassifier,9,3,adam,distance,0.4896214896214896
tanh,brute,28,entropy,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,9,adaptive,42,log2,7,7,kneighborsClassifier,4,6,lbfgs,distance,0.5885225885225885
logistic,kd_tree,24,gini,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,10,adaptive,75,auto,20,5,kneighborsClassifier,8,4,sgd,distance,0.47985347985347987
identity,brute,15,gini,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,11,adaptive,97,auto,17,23,nnClassifier,4,7,sgd,distance,0.47863247863247865
relu,brute,11,entropy,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,23,invscaling,21,log2,10,7,nnClassifier,8,6,sgd,uniform,0.35775335775335776
relu,ball_tree,31,gini,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6532356532356532
tanh,kd_tree,16,entropy,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,15,constant,94,auto,19,4,nnClassifier,6,7,sgd,distance,0.46764346764346765
identity,brute,9,gini,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,10,adaptive,19,auto,17,8,kneighborsClassifier,8,4,adam,uniform,0.5628815628815629
relu,ball_tree,18,entropy,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,17,constant,47,sqrt,17,21,kneighborsClassifier,2,2,adam,distance,0.49572649572649574
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8791208791208791
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.873015873015873
identity,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.6544566544566545
relu,ball_tree,31,gini,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6532356532356532
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,6,adaptive,30,log2,7,3,kneighborsClassifier,7,8,lbfgs,distance,0.6227106227106227
relu,brute,13,gini,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,34,constant,70,sqrt,18,3,kneighborsClassifier,9,7,sgd,uniform,0.6214896214896215
relu,auto,19,entropy,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,37,adaptive,69,sqrt,5,9,kneighborsClassifier,2,6,lbfgs,distance,0.6153846153846154
tanh,ball_tree,15,gini,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,26,constant,56,auto,4,7,kneighborsClassifier,8,9,sgd,distance,0.6068376068376068
tanh,brute,28,entropy,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,9,adaptive,42,log2,7,7,kneighborsClassifier,4,6,lbfgs,distance,0.5885225885225885
identity,brute,9,gini,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,10,adaptive,19,auto,17,8,kneighborsClassifier,8,4,adam,uniform,0.5628815628815629
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8717948717948718
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8791208791208791
identity,kd_tree,9,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.4884004884004884
relu,ball_tree,31,gini,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,6,adaptive,30,log2,7,3,kneighborsClassifier,7,8,adam,distance,0.5860805860805861
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,34,adaptive,70,sqrt,18,3,kneighborsClassifier,9,7,sgd,uniform,0.6263736263736264
logistic,brute,13,gini,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,37,adaptive,69,sqrt,17,9,kneighborsClassifier,2,6,lbfgs,distance,0.608058608058608
relu,auto,19,entropy,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,26,constant,56,auto,4,7,kneighborsClassifier,6,9,adam,distance,0.6349206349206349
tanh,ball_tree,15,gini,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,9,adaptive,42,log2,7,7,kneighborsClassifier,4,6,lbfgs,distance,0.5836385836385837
tanh,brute,28,entropy,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,10,adaptive,19,auto,17,8,kneighborsClassifier,8,4,adam,uniform,0.6007326007326007
identity,brute,9,gini,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.652014652014652
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8791208791208791
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8791208791208791
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.873015873015873
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8717948717948718
identity,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.6544566544566545
relu,ball_tree,31,gini,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6532356532356532
identity,brute,9,gini,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.652014652014652
relu,auto,19,entropy,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,26,constant,56,auto,4,7,kneighborsClassifier,6,9,adam,distance,0.6349206349206349
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,34,adaptive,70,sqrt,18,3,kneighborsClassifier,9,7,sgd,uniform,0.6263736263736264
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,6,adaptive,30,log2,7,3,kneighborsClassifier,7,8,lbfgs,distance,0.6227106227106227
tanh,auto,28,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8717948717948718
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8827838827838828
relu,brute,15,gini,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8791208791208791
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8766788766788767
identity,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6544566544566545
relu,ball_tree,31,gini,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.6544566544566545
identity,brute,9,gini,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,26,constant,22,auto,4,7,kneighborsClassifier,6,9,adam,distance,0.6141636141636142
relu,auto,19,entropy,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,34,adaptive,70,sqrt,18,3,kneighborsClassifier,9,7,sgd,uniform,0.6166056166056166
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,6,adaptive,30,log2,7,3,kneighborsClassifier,7,8,lbfgs,distance,0.6251526251526252
logistic,auto,17,entropy,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,2,adaptive,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.4884004884004884
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8827838827838828
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8791208791208791
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8791208791208791
relu,brute,15,gini,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8791208791208791
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8766788766788767
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.873015873015873
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8717948717948718
tanh,auto,28,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8717948717948718
identity,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.6544566544566545
identity,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6544566544566545
relu,ball_tree,28,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8754578754578755
tanh,auto,25,entropy,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,41,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.49206349206349204
relu,ball_tree,15,entropy,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8742368742368742
relu,brute,15,gini,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,20,17,randomForestClassifier,1,10,adam,uniform,0.873015873015873
relu,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8644688644688645
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8803418803418803
tanh,auto,19,entropy,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,3,10,adam,uniform,0.8754578754578755
tanh,auto,28,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8742368742368742
logistic,kd_tree,10,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,28,invscaling,38,sqrt,5,25,randomForestClassifier,6,10,adam,distance,0.6568986568986569
identity,kd_tree,32,gini,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,constant,54,log2,6,16,randomForestClassifier,6,10,adam,uniform,0.6507936507936508
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8827838827838828
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8803418803418803
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8791208791208791
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8791208791208791
relu,brute,15,gini,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8791208791208791
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8766788766788767
relu,ball_tree,28,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8754578754578755
tanh,auto,19,entropy,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,3,10,adam,uniform,0.8754578754578755
relu,ball_tree,15,entropy,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8742368742368742
tanh,auto,28,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8742368742368742
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,7,10,adam,uniform,0.873015873015873
relu,ball_tree,15,gini,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,constant,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8791208791208791
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,3,10,adam,uniform,0.8717948717948718
relu,ball_tree,15,gini,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,40,adaptive,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8742368742368742
relu,brute,15,gini,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8791208791208791
tanh,auto,25,entropy,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,2,adaptive,80,log2,6,22,randomForestClassifier,9,7,adam,distance,0.8693528693528694
relu,ball_tree,28,gini,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,11,adaptive,86,sqrt,2,17,randomForestClassifier,10,10,adam,uniform,0.8778998778998779
tanh,auto,19,entropy,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.6532356532356532
relu,ball_tree,15,entropy,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11,invscaling,86,sqrt,2,17,randomForestClassifier,1,10,adam,uniform,0.8754578754578755
tanh,auto,28,entropy,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,40,constant,54,log2,8,16,randomForestClassifier,6,10,adam,uniform,0.8766788766788767
