activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.6495726495726496
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6483516483516484
identity,ball_tree,25,gini,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.6422466422466423
relu,auto,28,entropy,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,37,adaptive,1,log2,14,9,kneighborsClassifier,1,8,sgd,uniform,0.6398046398046398
identity,brute,19,gini,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,28,constant,92,log2,10,9,kneighborsClassifier,6,5,lbfgs,distance,0.612942612942613
relu,auto,20,gini,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,36,invscaling,3,log2,20,37,kneighborsClassifier,8,10,lbfgs,distance,0.6105006105006106
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11,invscaling,22,log2,19,19,kneighborsClassifier,3,1,sgd,distance,0.6031746031746031
logistic,auto,24,gini,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,32,invscaling,45,sqrt,3,15,kneighborsClassifier,2,8,adam,distance,0.5982905982905983
logistic,brute,8,gini,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,35,adaptive,84,log2,6,8,nnClassifier,9,4,adam,distance,0.5286935286935287
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.8778998778998779
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6471306471306472
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.652014652014652
identity,ball_tree,25,gini,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,37,adaptive,1,log2,14,9,kneighborsClassifier,1,8,sgd,uniform,0.5848595848595849
identity,auto,28,entropy,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,28,constant,92,log2,2,9,kneighborsClassifier,6,5,lbfgs,distance,0.6288156288156288
identity,brute,19,gini,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,36,invscaling,3,log2,20,37,kneighborsClassifier,8,10,lbfgs,distance,0.6214896214896215
relu,auto,20,gini,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11,invscaling,22,log2,19,19,kneighborsClassifier,3,6,sgd,distance,0.5860805860805861
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,32,invscaling,45,sqrt,5,15,kneighborsClassifier,2,8,adam,distance,0.6349206349206349
logistic,auto,24,gini,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,35,adaptive,84,log2,6,24,nnClassifier,9,4,adam,distance,0.5152625152625152
logistic,brute,8,gini,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.645909645909646
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.8754578754578755
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.652014652014652
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.6495726495726496
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6483516483516484
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6471306471306472
logistic,brute,8,gini,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.645909645909646
identity,ball_tree,25,gini,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.6422466422466423
relu,auto,28,entropy,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,37,adaptive,1,log2,14,9,kneighborsClassifier,1,8,sgd,uniform,0.6398046398046398
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,32,invscaling,45,sqrt,5,15,kneighborsClassifier,2,8,adam,distance,0.6349206349206349
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8778998778998779
tanh,kd_tree,19,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,2,8,adam,distance,0.8656898656898657
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,35,randomForestClassifier,3,5,sgd,distance,0.6568986568986569
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,uniform,0.6471306471306472
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,20,randomForestClassifier,6,1,sgd,distance,0.6483516483516484
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.6532356532356532
logistic,brute,8,gini,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.6422466422466423
identity,ball_tree,25,gini,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,37,adaptive,1,log2,14,9,kneighborsClassifier,1,8,sgd,uniform,0.5775335775335775
relu,auto,13,entropy,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,32,invscaling,45,sqrt,5,15,kneighborsClassifier,2,8,adam,distance,0.6361416361416361
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.8717948717948718
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.8754578754578755
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.8717948717948718
tanh,kd_tree,19,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,2,8,adam,distance,0.8656898656898657
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,35,randomForestClassifier,3,5,sgd,distance,0.6568986568986569
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.6532356532356532
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.652014652014652
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.6495726495726496
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6483516483516484
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,8,adam,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.873015873015873
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,nnClassifier,2,8,adam,distance,0.5054945054945055
tanh,kd_tree,16,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,2,35,randomForestClassifier,3,5,sgd,distance,0.8754578754578755
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.6410256410256411
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,4,8,adam,distance,0.6471306471306472
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,29,randomForestClassifier,3,5,lbfgs,distance,0.6507936507936508
relu,ball_tree,18,gini,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,19,adaptive,89,log2,15,16,randomForestClassifier,6,1,sgd,distance,0.6471306471306472
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.6446886446886447
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,8,adam,distance,0.8778998778998779
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.8754578754578755
tanh,kd_tree,16,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,2,35,randomForestClassifier,3,5,sgd,distance,0.8754578754578755
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.873015873015873
tanh,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.8717948717948718
tanh,kd_tree,19,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,2,8,adam,distance,0.8656898656898657
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,35,randomForestClassifier,3,5,sgd,distance,0.6568986568986569
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8656898656898657
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,lbfgs,distance,0.8644688644688645
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,16,randomForestClassifier,4,8,adam,distance,0.8717948717948718
tanh,kd_tree,19,entropy,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,23,constant,38,sqrt,10,2,randomForestClassifier,10,9,adam,distance,0.873015873015873
tanh,kd_tree,16,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,9,constant,33,sqrt,2,35,randomForestClassifier,3,5,sgd,distance,0.8754578754578755
tanh,kd_tree,16,gini,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.8766788766788767
tanh,kd_tree,19,entropy,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,9,adaptive,33,sqrt,9,29,randomForestClassifier,1,5,sgd,distance,0.8827838827838828
identity,ball_tree,24,entropy,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,17,adaptive,34,log2,13,37,randomForestClassifier,2,8,adam,distance,0.8644688644688645
tanh,kd_tree,19,gini,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,9,constant,33,sqrt,9,35,randomForestClassifier,3,5,sgd,distance,0.8717948717948718
tanh,brute,29,gini,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,9,adaptive,30,sqrt,9,29,randomForestClassifier,3,5,sgd,distance,0.6446886446886447
