,feature_0,feature_1,feature_2,feature_3,feature_4,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
51,0,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,14,None,None,None,None,None,None,5,None,distance,0.8351851851851851,ok,111.86818776209839
52,1,0,1,1,1,randomForestClassifier,None,None,None,gini,None,None,5.0,log2,16.0,11.0,None,None,None,None,0.8444444444444444,ok,112.54722913005389
53,1,1,1,0,1,nnClassifier,logistic,None,8.0,None,None,invscaling,None,None,None,None,10.0,None,lbfgs,None,0.5685185185185185,ok,115.29318342800252
54,1,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,19,None,None,None,None,None,None,4,None,distance,0.8703703703703703,ok,115.33410972403362
55,0,0,1,1,1,kneighborsClassifier,None,brute,None,None,23,None,None,None,None,None,None,3,None,uniform,0.8185185185185185,ok,115.40314971399494
56,1,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,97.0,auto,6.0,40.0,None,None,None,None,0.8907407407407407,ok,116.4833232020028
57,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,7,None,distance,0.8444444444444444,ok,116.52750114002265
58,1,1,1,1,1,nnClassifier,logistic,None,25.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.5592592592592592,ok,128.29945530812256
59,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,8,None,None,None,None,None,None,6,None,uniform,0.8518518518518519,ok,128.35487143602222
60,1,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,1,None,distance,0.8759259259259259,ok,128.3912291440647
61,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,34.0,log2,10.0,27.0,None,None,None,None,0.825925925925926,ok,128.9537223041989
62,1,1,1,1,1,kneighborsClassifier,None,brute,None,None,15,None,None,None,None,None,None,5,None,uniform,0.8888888888888888,ok,129.0411261410918
63,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,13,None,None,None,None,None,None,4,None,distance,0.9203703703703704,ok,129.0830209250562
64,0,1,1,1,1,nnClassifier,relu,None,18.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.5925925925925926,ok,141.54101235908456
65,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,34,None,None,None,None,None,None,4,None,distance,0.9203703703703704,ok,141.6155378750991
66,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,4,None,distance,0.9203703703703704,ok,141.65739538008347
67,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,6,None,None,None,None,None,None,3,None,distance,0.9185185185185185,ok,141.6992904751096
68,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,34,None,None,None,None,None,None,5,None,distance,0.912962962962963,ok,141.77435097517446
69,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,11,None,None,None,None,None,None,2,None,distance,0.8962962962962963,ok,141.81595087307505
70,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,16,None,None,None,None,None,None,6,None,distance,0.9074074074074074,ok,141.85848249006085
71,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,38,None,None,None,None,None,None,3,None,distance,0.9185185185185185,ok,141.90054738312028
72,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,21,None,None,None,None,None,None,5,None,distance,0.912962962962963,ok,141.93894816818647
73,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,9,None,None,None,None,None,None,3,None,uniform,0.9111111111111111,ok,141.9926559261512
74,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,11,None,None,None,None,None,None,4,None,distance,0.9203703703703704,ok,142.03402549610473
75,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,17,None,None,None,None,None,None,5,None,distance,0.912962962962963,ok,142.07240337203257
76,1,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,74.0,sqrt,15.0,11.0,None,None,None,None,0.8666666666666667,ok,143.1138053741306
77,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,30,None,None,None,None,None,None,6,None,distance,0.8555555555555555,ok,143.1547112800181
78,1,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,23,None,None,None,None,None,None,8,None,distance,0.8037037037037037,ok,143.19136638613418
79,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,7,None,None,None,None,None,None,4,None,uniform,0.8907407407407407,ok,143.24683197308332
80,1,1,1,1,0,nnClassifier,tanh,None,23.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.5537037037037037,ok,146.34516770206392
81,0,1,1,1,0,kneighborsClassifier,None,auto,None,None,13,None,None,None,None,None,None,2,None,distance,0.8462962962962963,ok,146.38270555716008
82,1,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,52.0,auto,4.0,35.0,None,None,None,None,0.8666666666666667,ok,147.14756264421158
83,1,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,4,None,None,None,None,None,None,7,None,distance,0.85,ok,147.25887618400156
84,1,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,29,None,None,None,None,None,None,3,None,distance,0.9166666666666666,ok,147.30315486108884
85,0,0,1,1,0,nnClassifier,identity,None,11.0,None,None,adaptive,None,None,None,None,7.0,None,lbfgs,None,0.6407407407407407,ok,147.3894267110154
86,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,33,None,None,None,None,None,None,5,None,distance,0.912962962962963,ok,147.46802568109706
87,1,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,26,None,None,None,None,None,None,4,None,distance,0.8981481481481481,ok,147.50773566006683
88,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,18.0,log2,10.0,24.0,None,None,None,None,0.8444444444444444,ok,148.07712238305248
89,1,1,1,1,1,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,1,None,uniform,0.9203703703703704,ok,148.12922002910636
90,0,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,11,None,None,None,None,None,None,3,None,distance,0.8462962962962963,ok,148.16987140802667
91,1,0,1,0,1,nnClassifier,relu,None,29.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.575925925925926,ok,158.49808120215312
92,1,1,0,1,1,kneighborsClassifier,None,auto,None,None,19,None,None,None,None,None,None,1,None,uniform,0.8814814814814815,ok,158.550156428013
93,0,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,36.0,sqrt,20.0,17.0,None,None,None,None,0.8296296296296296,ok,159.23311688518152
94,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,15,None,None,None,None,None,None,6,None,distance,0.9074074074074074,ok,159.31143982708454
95,1,0,1,0,1,kneighborsClassifier,None,ball_tree,None,None,28,None,None,None,None,None,None,2,None,distance,0.8277777777777777,ok,159.35314236418344
96,1,1,0,1,0,nnClassifier,identity,None,12.0,None,None,constant,None,None,None,None,5.0,None,sgd,None,0.5981481481481481,ok,161.3139768531546
97,1,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,10,None,distance,0.912962962962963,ok,161.36705727805384
98,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,84.0,sqrt,16.0,8.0,None,None,None,None,0.8611111111111112,ok,162.13710585515946
99,0,1,1,1,1,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,1,None,uniform,0.9037037037037037,ok,162.18912526313215
