activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,brute,29,gini,1,1,1,1,0,1,0,0,1,0,1,1,1,0,35,invscaling,36,auto,11,20,randomForestClassifier,10,3,sgd,uniform,0.9598393574297188
tanh,auto,26,entropy,1,1,0,1,1,0,0,1,1,0,0,1,0,1,39,invscaling,75,log2,13,26,nnClassifier,8,8,sgd,distance,0.7560240963855421
relu,ball_tree,17,entropy,0,0,1,0,0,1,1,1,0,0,0,1,1,0,12,invscaling,63,auto,19,4,nnClassifier,5,3,lbfgs,distance,0.7419678714859438
identity,auto,14,gini,1,1,0,0,0,0,0,1,0,1,0,1,1,0,8,constant,82,log2,17,37,kneighborsClassifier,4,8,sgd,distance,0.8765060240963856
logistic,kd_tree,14,gini,1,0,0,1,0,1,0,0,1,0,1,0,0,1,28,adaptive,76,auto,14,7,kneighborsClassifier,10,8,sgd,distance,0.9568273092369478
logistic,brute,18,gini,1,0,1,0,1,0,1,0,0,0,0,0,1,1,7,adaptive,17,sqrt,14,5,kneighborsClassifier,2,1,sgd,distance,0.9779116465863453
identity,kd_tree,23,entropy,0,1,1,0,0,1,1,1,0,0,0,1,1,1,27,constant,47,log2,11,36,randomForestClassifier,5,3,lbfgs,distance,0.9528112449799196
logistic,kd_tree,31,gini,0,0,0,1,1,1,0,1,1,0,1,1,0,0,3,adaptive,77,sqrt,13,23,randomForestClassifier,8,6,lbfgs,distance,0.9688755020080321
tanh,ball_tree,24,entropy,1,1,0,1,0,0,1,1,1,0,0,1,1,0,38,constant,27,sqrt,5,20,randomForestClassifier,4,5,lbfgs,distance,0.9668674698795181
identity,brute,25,entropy,0,0,0,1,0,1,1,0,0,1,1,1,0,1,16,constant,73,sqrt,16,3,nnClassifier,7,9,lbfgs,uniform,0.7941767068273092
logistic,kd_tree,10,entropy,0,1,1,0,1,1,0,0,1,0,0,0,1,1,9,constant,27,auto,12,3,randomForestClassifier,9,7,adam,distance,0.9497991967871486
logistic,brute,20,gini,1,0,0,1,1,1,0,1,1,0,1,1,1,1,28,invscaling,1,auto,13,27,nnClassifier,10,7,adam,distance,0.7439759036144579
relu,kd_tree,18,entropy,1,1,1,1,0,0,0,0,0,0,1,1,0,0,8,invscaling,37,auto,5,36,randomForestClassifier,5,6,adam,uniform,0.9518072289156626
relu,kd_tree,31,entropy,0,1,0,0,0,1,0,1,0,0,1,0,0,1,27,invscaling,95,log2,19,7,nnClassifier,2,1,sgd,uniform,0.8473895582329317
logistic,kd_tree,26,entropy,1,1,0,1,0,1,1,0,1,0,1,0,1,1,14,invscaling,46,sqrt,8,13,randomForestClassifier,5,3,adam,distance,0.9568273092369478
identity,kd_tree,13,gini,0,1,0,1,1,1,1,1,0,1,0,0,0,1,30,adaptive,48,log2,2,25,nnClassifier,1,10,sgd,distance,0.7449799196787149
identity,ball_tree,28,entropy,1,1,0,1,0,1,1,0,1,0,0,0,0,1,13,constant,98,log2,10,9,randomForestClassifier,1,7,lbfgs,uniform,0.9457831325301205
logistic,ball_tree,20,gini,0,1,0,0,1,0,1,0,0,0,0,1,0,1,18,invscaling,51,log2,6,20,randomForestClassifier,4,7,sgd,uniform,0.8775100401606426
relu,brute,21,entropy,1,1,0,1,0,0,1,0,0,1,0,1,1,1,22,invscaling,18,auto,10,19,kneighborsClassifier,10,5,adam,uniform,0.8855421686746988
relu,brute,23,entropy,1,1,0,1,1,0,1,1,1,0,0,1,0,1,4,invscaling,56,auto,4,40,kneighborsClassifier,6,4,sgd,uniform,0.8895582329317269
tanh,brute,14,entropy,1,0,0,1,0,0,0,1,0,1,0,0,0,0,16,invscaling,26,auto,17,21,randomForestClassifier,9,5,adam,distance,0.9508032128514057
logistic,kd_tree,32,gini,1,1,1,0,0,1,0,0,1,1,1,0,1,0,11,adaptive,90,log2,5,26,nnClassifier,1,2,sgd,distance,0.7550200803212851
tanh,kd_tree,23,entropy,1,0,1,0,0,1,1,1,1,1,0,0,1,0,11,adaptive,49,sqrt,8,15,kneighborsClassifier,3,6,sgd,distance,0.9829317269076305
identity,kd_tree,10,entropy,0,1,1,0,1,0,0,0,0,0,0,0,1,1,18,invscaling,80,log2,17,39,nnClassifier,10,5,lbfgs,distance,0.7881526104417671
relu,kd_tree,31,gini,1,1,1,0,0,0,0,0,0,0,1,1,0,0,33,constant,48,sqrt,7,8,nnClassifier,5,7,sgd,uniform,0.7409638554216867
identity,ball_tree,21,gini,0,0,0,0,1,0,0,1,1,1,0,0,0,0,39,adaptive,29,auto,3,23,randomForestClassifier,7,10,sgd,uniform,0.9477911646586346
identity,brute,30,entropy,1,1,0,1,1,1,1,1,1,1,1,0,1,0,14,invscaling,82,sqrt,8,36,randomForestClassifier,6,4,sgd,uniform,0.9698795180722891
relu,ball_tree,11,entropy,0,1,0,0,0,1,0,0,1,0,0,1,1,1,6,invscaling,39,log2,10,7,nnClassifier,3,4,adam,distance,0.751004016064257
identity,brute,24,gini,1,0,0,0,0,1,0,1,0,0,0,0,0,0,16,constant,80,sqrt,10,28,randomForestClassifier,2,4,sgd,uniform,0.9246987951807228
identity,auto,13,entropy,0,1,1,1,0,1,1,1,1,0,1,0,0,1,27,adaptive,4,log2,9,2,randomForestClassifier,1,2,lbfgs,uniform,0.9377510040160643
tanh,auto,28,gini,1,0,0,1,0,1,1,0,1,0,1,0,0,0,31,constant,91,auto,6,32,randomForestClassifier,1,6,sgd,distance,0.9447791164658634
relu,brute,8,gini,0,1,0,0,1,0,1,1,1,0,0,0,1,1,19,constant,10,log2,4,26,nnClassifier,1,7,adam,distance,0.7459839357429718
relu,auto,16,gini,1,0,0,0,1,0,1,1,0,1,1,0,0,1,36,adaptive,40,log2,7,12,nnClassifier,3,6,sgd,distance,0.7419678714859438
identity,auto,30,gini,0,0,1,1,0,0,0,0,0,0,0,1,1,1,25,invscaling,64,log2,11,8,randomForestClassifier,3,5,adam,uniform,0.9236947791164659
identity,ball_tree,17,entropy,1,1,0,0,1,1,0,1,0,0,0,0,1,0,8,invscaling,94,auto,12,36,nnClassifier,6,2,lbfgs,uniform,0.7520080321285141
relu,auto,16,gini,1,1,0,1,1,0,0,1,1,1,1,0,1,1,18,invscaling,72,log2,5,33,kneighborsClassifier,10,6,lbfgs,distance,0.8865461847389559
tanh,brute,9,gini,1,0,0,1,0,1,1,1,0,0,0,1,0,1,21,invscaling,54,log2,6,6,nnClassifier,5,10,adam,uniform,0.7339357429718876
relu,brute,14,entropy,0,1,0,1,0,0,0,1,1,0,0,1,0,0,5,adaptive,29,auto,3,26,randomForestClassifier,9,3,lbfgs,distance,0.9487951807228916
identity,kd_tree,8,entropy,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,adaptive,17,log2,20,16,nnClassifier,7,3,sgd,distance,0.7761044176706827
tanh,ball_tree,21,gini,1,0,0,1,1,0,0,1,1,0,0,0,0,0,35,constant,48,log2,10,34,randomForestClassifier,8,7,lbfgs,distance,0.9457831325301205
identity,kd_tree,10,entropy,0,0,0,0,1,0,1,0,0,1,1,0,1,0,39,invscaling,19,log2,14,7,nnClassifier,7,9,sgd,uniform,0.7961847389558233
tanh,brute,27,entropy,0,1,0,0,1,1,1,0,1,1,1,1,0,0,5,adaptive,43,auto,18,36,kneighborsClassifier,5,1,lbfgs,uniform,0.9447791164658634
logistic,kd_tree,10,gini,1,1,1,0,0,1,0,1,0,1,0,0,0,0,39,constant,1,sqrt,3,30,nnClassifier,2,10,lbfgs,distance,0.7419678714859438
relu,ball_tree,21,gini,1,0,0,0,0,0,0,1,1,0,0,0,1,0,10,adaptive,90,sqrt,14,30,kneighborsClassifier,9,3,adam,uniform,0.9618473895582329
relu,ball_tree,17,entropy,1,0,1,1,0,0,0,1,1,1,0,1,0,1,15,invscaling,27,sqrt,14,24,nnClassifier,7,10,sgd,distance,0.7590361445783133
logistic,ball_tree,12,gini,1,0,1,0,1,0,0,0,1,1,0,0,0,0,3,adaptive,10,log2,6,26,nnClassifier,10,3,adam,uniform,0.7479919678714859
logistic,ball_tree,31,entropy,1,1,0,0,0,0,0,0,0,1,1,1,0,1,36,invscaling,38,log2,6,20,nnClassifier,2,5,adam,uniform,0.7751004016064257
relu,brute,29,entropy,1,0,0,1,0,0,0,1,1,1,0,1,0,1,25,invscaling,91,auto,11,37,nnClassifier,4,3,lbfgs,distance,0.7439759036144579
identity,auto,27,gini,1,1,0,1,1,0,1,1,0,1,1,0,0,0,2,constant,88,auto,2,6,randomForestClassifier,2,3,sgd,uniform,0.9708835341365462
logistic,brute,32,entropy,0,1,1,1,1,1,1,1,0,1,1,0,1,0,24,adaptive,29,auto,18,33,randomForestClassifier,2,6,sgd,uniform,0.9728915662650602
identity,brute,9,entropy,1,1,0,1,1,0,1,0,0,1,0,1,0,1,11,constant,60,log2,3,36,kneighborsClassifier,4,2,adam,uniform,0.8644578313253012
logistic,ball_tree,9,entropy,0,0,1,1,1,0,0,0,1,1,1,1,1,0,40,invscaling,49,log2,4,6,kneighborsClassifier,3,2,lbfgs,uniform,0.9748995983935743
logistic,auto,19,gini,1,0,0,0,1,0,0,0,1,0,1,1,0,1,38,constant,36,log2,16,31,nnClassifier,5,8,lbfgs,distance,0.7419678714859438
logistic,brute,14,gini,1,1,0,0,1,0,1,0,0,1,1,1,0,1,18,constant,60,log2,17,26,kneighborsClassifier,2,4,sgd,uniform,0.8905622489959839
logistic,auto,29,gini,1,1,1,1,1,0,1,0,0,1,0,1,0,1,2,constant,98,log2,19,25,kneighborsClassifier,2,9,sgd,distance,0.8905622489959839
identity,auto,29,entropy,1,1,0,1,1,1,1,0,0,0,0,0,0,0,16,constant,83,auto,11,31,randomForestClassifier,9,7,lbfgs,distance,0.9186746987951807
tanh,ball_tree,11,entropy,0,1,0,0,1,0,0,0,1,1,1,0,1,1,33,constant,46,log2,18,26,kneighborsClassifier,7,4,adam,uniform,0.9407630522088354
tanh,kd_tree,29,entropy,0,0,0,1,0,1,0,0,0,1,1,1,0,0,9,adaptive,26,auto,18,25,randomForestClassifier,4,10,sgd,distance,0.9257028112449799
logistic,brute,26,gini,0,0,1,1,1,0,0,0,0,0,1,1,1,1,35,adaptive,84,auto,5,29,nnClassifier,9,2,adam,distance,0.7570281124497992
relu,ball_tree,21,entropy,0,0,1,0,0,0,1,0,0,1,0,1,0,0,38,adaptive,66,auto,7,40,nnClassifier,4,10,lbfgs,uniform,0.7530120481927711
identity,auto,25,gini,1,1,1,0,1,1,1,1,1,0,0,1,0,1,4,adaptive,67,sqrt,4,4,randomForestClassifier,4,9,lbfgs,uniform,0.9789156626506024
logistic,brute,19,entropy,1,1,1,0,1,0,1,0,0,0,1,1,1,0,19,constant,87,log2,11,22,kneighborsClassifier,2,10,sgd,uniform,0.8875502008032129
relu,kd_tree,29,gini,1,0,0,0,0,0,0,0,0,0,1,1,1,1,12,constant,49,log2,5,21,randomForestClassifier,10,10,adam,distance,0.9126506024096386
