feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,0,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,34,sqrt,3,2,nan,nan,NA,NA,0.43341599437682177,603.4905371665955
0,1,1,0,0,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,37,auto,1,25,nan,nan,NA,NA,0.344230722359531,609.961599111557
1,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,46,log2,14,11,nan,nan,NA,NA,0.60153931834862,649.8695163726807
0,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,37,auto,15,27,nan,nan,NA,NA,0.605293448222885,727.921639919281
1,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,91,log2,14,17,nan,nan,NA,NA,0.60153931834862,766.8878970146179
1,0,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,88,sqrt,20,24,nan,nan,NA,NA,0.47633487664028284,796.0122702121735
0,1,1,1,1,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,25,log2,2,31,nan,nan,NA,NA,0.47455725618826583,828.0041682720184
0,0,1,1,1,1,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,94,auto,14,20,nan,nan,NA,NA,0.4006018035162384,839.9792275428772
1,1,1,1,0,1,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,31,log2,15,5,nan,nan,NA,NA,0.26230318091491445,847.4487657546997
0,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,11,log2,15,17,nan,nan,NA,NA,0.5913222619056333,877.498505115509
1,1,1,0,1,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,75,auto,16,7,nan,nan,NA,NA,0.40300565307029834,944.0983786582947
0,1,1,0,1,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,85,sqrt,4,7,nan,nan,NA,NA,0.5056520903542059,974.7895681858063
0,1,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,38,sqrt,1,11,nan,nan,NA,NA,0.4879306971081191,1007.1844851970673
0,1,1,1,1,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,70,log2,16,7,nan,nan,NA,NA,0.5540157060573669,1036.0180306434631
0,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,28,log2,14,13,nan,nan,NA,NA,0.2718209349281072,1042.906186580658
1,0,1,1,0,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,46,auto,16,17,nan,nan,NA,NA,0.4644760076383767,1098.888531923294
1,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,44,auto,6,23,nan,nan,NA,NA,0.617549032686242,1187.7059834003448
0,1,1,1,0,1,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,39,sqrt,9,35,nan,nan,NA,NA,0.3484316282111857,1218.5237929821014
0,0,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,9,auto,6,7,nan,nan,NA,NA,0.6162208251796255,1285.342957019806
0,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,78,log2,8,17,nan,nan,NA,NA,0.6317152686250315,1316.3542048931122
1,1,1,1,1,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,63,sqrt,6,15,nan,nan,NA,NA,0.5751856707057805,1346.9967300891876
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,18,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.8680065324360176,1354.1093573570251
1,1,1,1,1,1,0,0,nnRegressor,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.43464356300945717,1360.4607360363007
0,0,1,0,1,1,0,1,nnRegressor,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.34263330028068073,1367.9882640838623
1,1,1,1,0,0,1,1,nnRegressor,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.43061340744573273,1374.569688796997
1,0,1,1,1,1,0,1,nnRegressor,identity,NA,15,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.3654726943615785,1381.1724333763123
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.8423773247624581,1390.0157141685486
1,0,1,1,1,1,1,0,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.6881952633673764,1397.0467069149017
1,1,1,1,1,0,1,1,nnRegressor,logistic,NA,17,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.5192005983542366,1407.8467280864716
1,1,1,1,1,0,1,1,nnRegressor,relu,NA,24,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.48554310231758824,1413.9396052360535
1,0,1,1,1,0,1,1,nnRegressor,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.4952226000298894,1420.7429225444794
1,1,1,0,1,1,1,0,nnRegressor,identity,NA,26,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.36030825096543473,1429.0495591163635
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.36810649908039117,1438.438886165619
1,1,1,1,1,1,1,1,nnRegressor,identity,NA,31,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.36387086371658295,1442.912636756897
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,25,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.7838802531928541,1456.4598534107208
0,0,1,1,0,1,1,1,nnRegressor,logistic,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5585974803921412,1463.584804058075
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,29,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.7259820306021623,1470.5724794864655
0,0,1,0,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.5618908227385044,1481.0738565921783
0,0,1,0,1,1,0,1,nnRegressor,relu,NA,20,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.42293683556185613,1487.6902475357056
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.892998844221281,1497.8295896053314
0,0,1,1,0,1,1,0,nnRegressor,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.4474184619764837,1504.1992156505585
0,0,1,1,1,1,1,0,nnRegressor,relu,NA,8,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.6589817322822504,1514.5714099407196
1,1,1,1,0,1,1,1,nnRegressor,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.23261498397035685,1519.4210257530212
0,1,1,1,0,1,1,1,nnRegressor,relu,NA,26,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.5648611565246613,1525.9376211166382
1,0,1,0,1,1,0,0,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.39271707984326376,1535.3535850048065
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,9,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.8759921125781568,1541.9068014621735
0,0,0,1,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.4443028445103363,1551.8095924854279
1,0,1,1,1,1,0,0,nnRegressor,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.41955370345019616,1558.1394050121307
1,0,1,1,1,1,1,0,nnRegressor,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.6750651018300129,1566.8590424060822
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.47274097972051443,1573.3923556804657
0,1,1,1,1,1,1,0,nnRegressor,relu,NA,20,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.6972476699572684,1580.5462441444397
0,0,0,1,1,1,1,0,nnRegressor,relu,NA,23,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.2890293794404365,1586.8629426956177
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.8630461525894465,1596.5960381031036
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.8793783990894556,1603.002403497696
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,13,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.8900845461632017,1614.4404799938202
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9048379559434409,1620.9180462360382
0,0,1,1,0,0,1,1,nnRegressor,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.4019571424655124,1627.0215179920197
0,0,1,1,1,1,0,1,nnRegressor,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.4964830640365441,1634.9985647201538
1,0,1,1,1,0,1,1,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5144998936432589,1641.4755387306213
0,0,0,1,1,1,1,1,nnRegressor,logistic,NA,23,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.07525612125452541,1645.4919028282166
0,1,1,0,1,1,1,1,nnRegressor,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.629029309004288,1655.7428758144379
1,0,1,1,0,1,1,1,nnRegressor,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.5420698942117183,1662.1655900478363
1,0,1,1,0,1,1,0,nnRegressor,relu,NA,18,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.4471166109312561,1668.355934381485
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,28,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.8689396294789246,1676.4080348014832
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,13,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.8362650176087427,1684.8171920776367
1,1,1,0,0,1,1,1,nnRegressor,logistic,NA,8,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.4129599166716802,1692.2810769081116
0,0,1,1,1,1,1,0,nnRegressor,relu,NA,17,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.6686820001225191,1698.493423461914
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,26,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9081930405879491,1706.6534054279327
0,1,1,0,1,1,0,1,nnRegressor,tanh,NA,9,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.4467083875860447,1714.8554384708405
1,0,1,0,1,1,1,1,nnRegressor,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.6441893742939143,1724.760984659195
1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.8506769471444924,1733.4744000434875
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,11,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.8306174166379541,1747.6440348625183
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,26,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.8703839715481327,1754.2101447582245
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9048379559434409,1760.7655022144318
0,1,1,0,1,0,1,1,nnRegressor,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.00012056831703954884,1764.3783593177795
