feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,22,auto,15,39,nan,nan,NA,NA,0.43725389132913084,243.71917629241943
0,0,1,0,1,0,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,79,log2,12,28,nan,nan,NA,NA,0.34388125774078415,264.44266295433044
1,0,1,0,0,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,38,log2,20,4,nan,nan,NA,NA,0.3112293012816164,294.7428722381592
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.8557174789428713,302.65918612480164
0,0,1,1,0,1,1,0,nnRegressor,relu,NA,23,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.44198508125605207,310.0609700679779
0,0,1,1,1,0,1,1,nnRegressor,relu,NA,26,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.4634746227552585,318.2091393470764
0,1,1,1,1,1,0,1,nnRegressor,relu,NA,31,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.4217973314540041,326.44618129730225
0,1,0,0,0,1,0,1,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,-0.05088935361090696,332.31178545951843
0,0,1,1,1,1,0,0,nnRegressor,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.40347967041947796,338.9443941116333
0,1,1,1,0,1,1,1,nnRegressor,relu,NA,13,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5140864453148184,346.8219497203827
0,0,1,1,0,1,1,0,nnRegressor,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.4709072592477235,354.1638231277466
0,1,1,0,0,1,1,1,nnRegressor,relu,NA,25,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.33306882373147717,361.72777247428894
0,1,1,1,0,1,0,0,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.29382235430023396,369.7740128040314
0,1,1,1,0,0,1,1,nnRegressor,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.39187944826397825,377.76524543762207
0,0,1,0,1,0,0,1,nnRegressor,relu,NA,20,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.3437076025743726,385.37889647483826
0,1,1,1,1,1,0,1,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.367785504626168,401.64153575897217
1,0,1,1,1,0,1,1,nnRegressor,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.483098138765396,409.67152214050293
1,0,1,1,0,1,1,1,nnRegressor,relu,NA,29,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5358917633867006,417.2637014389038
1,1,1,0,1,1,1,0,nnRegressor,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.5813539518374458,426.04322957992554
1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,23,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.8567895024581582,435.79731702804565
0,0,1,1,1,0,1,1,nnRegressor,tanh,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.47815601026811794,447.7229709625244
0,0,1,0,0,1,1,1,nnRegressor,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.385486062879271,456.67300724983215
1,0,1,1,0,0,0,1,nnRegressor,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.3198849950818079,467.1211807727814
1,1,1,1,1,0,1,0,nnRegressor,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.3966003884317495,473.9316437244415
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,-0.0031990705498838867,480.67294812202454
1,1,1,0,1,1,0,1,nnRegressor,logistic,NA,23,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,-0.01647134801521477,486.61438727378845
1,1,1,1,1,1,0,0,nnRegressor,relu,NA,23,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,-0.003422098629336956,491.0021562576294
1,0,1,0,1,1,1,0,nnRegressor,tanh,NA,25,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5779903450719239,500.5931119918823
1,0,1,0,1,0,0,1,nnRegressor,tanh,NA,21,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.34207143095711867,506.44270753860474
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9063770999727603,514.0719585418701
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,21,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.4543304062169383,519.8161907196045
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,17,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.8453220890803653,529.313006401062
1,1,1,1,0,1,1,1,nnRegressor,tanh,NA,12,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.5873060013763781,542.0217201709747
1,1,1,1,0,0,1,1,nnRegressor,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.10685030297131726,547.8668830394745
0,1,1,1,1,1,1,0,nnRegressor,tanh,NA,18,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.6857270239199482,560.5451276302338
1,1,1,0,1,1,1,1,nnRegressor,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.6867955953772444,567.6416735649109
0,0,1,0,1,1,1,1,nnRegressor,tanh,NA,23,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.6505902938152717,576.5887331962585
1,1,1,1,1,0,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.31048842919990116,583.0605962276459
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,27,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.8460158774245978,592.099800825119
0,0,1,1,1,1,1,1,nnRegressor,identity,NA,19,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.3978509020277202,596.1909914016724
1,1,1,1,0,1,1,0,nnRegressor,relu,NA,13,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.4885287190321298,603.3485255241394
1,1,1,1,1,1,1,1,nnRegressor,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.4118920448038621,607.8724343776703
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.8542034867642375,614.6513710021973
0,0,1,1,1,1,0,0,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.3984091176705937,621.4003586769104
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,16,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9081838012911424,629.2238912582397
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.7266056064740366,636.7663662433624
1,0,1,0,0,1,1,1,nnRegressor,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.3957847032720029,646.9940009117126
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,31,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.8783653215297264,655.4969971179962
0,1,0,1,1,1,1,1,nnRegressor,tanh,NA,22,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.4358780973048013,666.4071140289307
1,1,1,1,1,0,1,1,nnRegressor,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5059774129954925,673.784029006958
0,1,1,1,1,1,1,0,nnRegressor,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.6957034972445199,680.2726368904114
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.8245151067440047,689.1072106361389
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.04872979204395811,694.0943639278412
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.8210250440197149,704.4406447410583
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.8189582430515484,715.0859808921814
0,1,1,1,1,1,1,1,nnRegressor,logistic,NA,15,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.8444886288030684,730.6164457798004
1,0,1,1,1,1,1,1,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.8355550969016392,740.7874352931976
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.82759572195879,756.3419237136841
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,23,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.8984476359411308,763.0459809303284
1,1,1,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,85,sqrt,10,13,nan,nan,NA,NA,0.60286868597724,793.3384358882904
1,1,1,1,1,1,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,6,NA,distance,0.7926359103642845,797.127192735672
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.8258904448165145,805.5168268680573
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,31,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.8453220890803653,814.3876419067383
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.4171636659646881,818.8241002559662
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.8313448286844454,827.2385840415955
1,1,1,1,1,1,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.7599416345881818,830.9985744953156
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.8576285018223726,837.6806888580322
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,22,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.8866665305400389,845.8543853759766
1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,32,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.856011775200676,854.5837697982788
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,19,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.8267713796106071,864.2050416469574
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.897500716889109,872.2919027805328
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,11,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.8783653215297264,880.7166233062744
0,1,0,1,1,1,1,1,nnRegressor,tanh,NA,9,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.4248217827109112,897.4231009483337
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,19,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.8934399325799196,909.3089275360107
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.8798700457813067,915.4789187908173
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.8676919402707791,923.3486700057983
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,21,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.8587611471261992,931.6285400390625
1,0,1,1,1,1,1,0,nnRegressor,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.7034629163109919,938.1900799274445
0,0,1,1,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.8241389436622406,944.6541771888733
1,1,1,0,1,1,1,1,nnRegressor,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.4091474513114014,948.7233202457428
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,26,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.8508114050590581,955.0589826107025
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,13,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.8879024039452661,965.0309457778931
1,1,1,0,1,1,1,1,kneighborsRegressor,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6298138370194033,968.7124357223511
0,1,1,1,1,1,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.7719930912860221,972.3860554695129
0,1,0,1,1,1,1,1,kneighborsRegressor,NA,brute,nan,NA,39,NA,nan,NA,nan,nan,nan,7,NA,distance,0.3657836916792815,976.0769157409668
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.8535571087748055,985.0473573207855
0,1,1,1,1,1,1,1,nnRegressor,tanh,NA,29,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.8460328090829724,993.0595788955688
