feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,0,1,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,5,sqrt,10,8,nan,nan,NA,NA,0.37166076363586253,291.8064613342285
0,1,1,0,0,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,51,log2,11,2,nan,nan,NA,NA,0.27880612659250026,300.7759163379669
1,1,1,0,1,1,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,8,auto,6,9,nan,nan,NA,NA,0.12132248026969794,309.64976263046265
1,1,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,59,auto,10,5,nan,nan,NA,NA,0.4969740939838909,317.15471959114075
0,1,1,1,1,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,60,auto,7,9,nan,nan,NA,NA,0.6218849841435301,324.25885033607483
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,29,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.8350866442689054,332.0454840660095
1,1,1,0,0,1,1,1,nnRegressor,relu,NA,26,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.40609107523514254,340.0954477787018
0,1,1,1,0,0,0,0,nnRegressor,logistic,NA,19,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.29355909327343266,347.4131407737732
0,1,1,0,0,1,0,0,nnRegressor,relu,NA,30,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.2795263722697968,354.56637716293335
1,0,1,0,0,1,1,1,nnRegressor,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.39142452521184556,361.17490315437317
1,0,1,1,1,1,1,0,nnRegressor,logistic,NA,29,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.3938575540768262,367.20023798942566
0,1,1,0,1,1,0,1,nnRegressor,relu,NA,17,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.40744007469212506,381.6854040622711
0,1,1,1,0,0,1,1,nnRegressor,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.37891796776679576,389.7348418235779
0,0,1,1,1,1,1,1,nnRegressor,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.825977565384904,397.1824703216553
0,0,1,1,1,0,1,1,nnRegressor,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.46448426543219434,407.47534942626953
0,0,1,0,1,1,1,0,nnRegressor,identity,NA,24,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.3612069544980805,412.31879925727844
0,1,1,1,1,1,0,1,nnRegressor,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5171931598599563,421.2441921234131
0,0,1,1,1,1,0,0,nnRegressor,relu,NA,30,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.3184923445302218,426.92610454559326
0,1,1,1,1,0,1,0,nnRegressor,relu,NA,29,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.42589828459530454,437.5236117839813
0,1,1,0,1,0,1,1,nnRegressor,relu,NA,31,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.21653486020638635,443.0746982097626
1,1,1,0,1,1,1,0,nnRegressor,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.5830102722294868,452.6247308254242
0,0,1,1,0,1,1,0,nnRegressor,logistic,NA,24,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.46101463646025675,461.6463956832886
1,0,1,1,1,1,0,1,nnRegressor,tanh,NA,32,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.4889641155861838,469.2698407173157
1,0,1,0,1,1,0,1,nnRegressor,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.4052568025417149,478.31673192977905
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,29,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.7255307289172074,486.3033220767975
0,0,1,0,1,1,1,1,nnRegressor,relu,NA,32,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.6178442875686512,493.9990282058716
0,1,1,0,1,1,1,1,nnRegressor,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.28457352485257015,500.32984924316406
0,1,1,1,1,1,1,0,nnRegressor,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.6675122293170506,509.7012450695038
0,1,1,0,1,1,1,1,nnRegressor,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.6210978405367793,517.014785528183
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9022825763705136,526.7113773822784
1,1,1,1,1,1,0,1,nnRegressor,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.32061802964846464,533.4591312408447
0,1,1,1,0,1,1,1,nnRegressor,relu,NA,22,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.57210234713701,540.8097455501556
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.8879185605504764,547.3298261165619
0,0,1,1,1,1,1,0,nnRegressor,relu,NA,9,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,-0.00020704247006531062,551.7322211265564
0,1,1,1,0,1,1,0,nnRegressor,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.4540965317723916,561.5879325866699
1,1,1,0,1,1,0,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.40066799671406816,568.8563847541809
0,0,1,1,0,1,1,1,nnRegressor,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5398883773883354,575.8436188697815
0,1,1,0,1,1,1,0,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.5566845549724195,595.3279542922974
1,1,1,1,1,0,1,0,nnRegressor,relu,NA,26,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.47429045287602845,603.3782563209534
1,1,1,1,1,0,1,1,nnRegressor,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,5.878924333857505e-05,607.5913722515106
0,1,1,0,1,1,1,0,nnRegressor,relu,NA,31,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5585607276839577,614.5053174495697
0,0,1,1,1,1,1,1,nnRegressor,relu,NA,30,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.8080437282687983,621.0055184364319
0,1,1,1,0,1,1,1,nnRegressor,identity,NA,12,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.31939286032957037,631.6617212295532
0,1,1,0,1,1,1,0,nnRegressor,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-1.0927831179730063e-05,635.5692374706268
1,1,1,1,1,1,1,1,nnRegressor,identity,NA,14,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.4023722642956813,639.4139444828033
0,0,1,1,1,1,0,1,nnRegressor,relu,NA,20,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,-2.5631108696577698e-05,645.1364800930023
0,1,1,0,0,1,1,1,nnRegressor,relu,NA,13,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,-5.8118438639009895e-05,651.2274610996246
1,1,1,0,0,1,0,0,nnRegressor,tanh,NA,10,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.3381131165095852,657.8187592029572
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,32,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.7201113460946061,669.7328357696533
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,20,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.8517714665527406,676.5126276016235
1,0,1,0,1,1,1,0,nnRegressor,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.3821913202331073,683.1637673377991
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9019283767573409,691.532018661499
1,0,1,1,1,0,1,1,nnRegressor,relu,NA,24,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.11603901415372853,696.8805923461914
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,22,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.848671941128565,705.3006885051727
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,10,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.873726123969858,721.511533498764
0,0,1,1,1,1,1,1,nnRegressor,logistic,NA,18,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.8016498390140824,734.3808627128601
0,1,1,0,1,0,0,1,nnRegressor,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.34603323497971494,742.8851251602173
1,0,1,1,1,1,1,0,nnRegressor,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.3975263885873134,749.1446430683136
0,0,1,1,1,1,1,1,nnRegressor,logistic,NA,13,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.7787312618924691,762.0251536369324
0,0,1,1,1,1,0,1,nnRegressor,relu,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.4539417176734214,780.0294044017792
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,9,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.7580009172985427,802.6035747528076
0,0,1,1,1,1,0,1,nnRegressor,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.47130995571507517,811.0432667732239
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,31,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.8432659171878846,818.1544539928436
1,1,1,1,1,1,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,8,NA,distance,0.796035716821583,822.044908285141
0,1,1,1,1,1,1,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.3496601805847537,828.1819303035736
1,1,1,1,1,1,1,0,nnRegressor,relu,NA,12,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.7228287817356933,834.7943434715271
0,0,1,1,1,1,1,1,nnRegressor,tanh,NA,23,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.3799957218974893,839.803986787796
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.8904208947435394,847.9860932826996
0,0,1,1,1,1,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,20,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.7705673604200113,851.7351307868958
1,0,1,1,1,1,1,1,kneighborsRegressor,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,3,NA,distance,0.7315873975198127,855.7106893062592
1,1,1,1,1,1,1,1,nnRegressor,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.40238555199943626,859.5451073646545
1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.8890257063979412,871.2145874500275
1,0,1,1,1,1,1,0,nnRegressor,identity,NA,14,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.3863180487982576,883.1506712436676
1,1,1,1,1,1,1,1,nnRegressor,tanh,NA,30,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.8703203398195969,889.7859890460968
1,0,1,1,1,1,1,1,nnRegressor,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.8523132801954307,896.5756764411926
1,1,0,1,1,1,1,1,nnRegressor,relu,NA,22,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.478791053110192,907.4218575954437
1,1,1,1,0,1,1,1,nnRegressor,relu,NA,14,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.579470221132619,918.5069732666016
1,1,1,1,1,1,1,1,nnRegressor,relu,NA,12,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9053292225915087,925.3441355228424
1,0,1,1,1,1,1,1,nnRegressor,tanh,NA,21,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.8387017898662574,933.7958581447601
